2751902,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,32.1263889,-102.6416667,Unnamed: 8,Unnamed: 9,Unnamed: 10,Andrews,9/21/1968,132,Unnamed: 14,Unnamed: 15,Unnamed: 16
4320602.0,,,,,,31.695,-100.505556,,,,Coke,1926,187.0,,,
4321101.0,,,,,,31.708889,-100.461389,,,,Coke,1953,270.0,,,
4321402.0,,,,,,31.697222,-100.481111,,,,Coke,1964,79.0,,,
4321501.0,,,,,,31.696667,-100.444167,,,,Coke,1938,121.0,,,
4321502.0,,,,,,31.704723,-100.434167,,,,Coke,1942,180.0,,,
4321504.0,,,,,,31.706945,-100.425,,,,Coke,1952,279.0,,,
4321506.0,,,,,,31.698334,-100.442778,,,,Coke,1966,110.0,,,
4321507.0,,,,,,31.695834,-100.454167,,,,Coke,2002,320.0,,,
4241601.0,,,,,,31.310834,-99.880555,,,,Concho,1935,200.0,,,
4241602.0,,,,,,31.308056,-99.883889,,,,Concho,1935,200.0,,,
4241604.0,,,,,,31.306945,-99.886111,,,,Concho,1947,,,,
4241606.0,,,,,,31.329444,-99.911667,,,,Concho,1938,70.0,,,
4241801.0,,,,,,31.269722,-99.941945,,,,Concho,1933,32.0,,,
4241803.0,,,,,,31.252501,-99.921111,,,,Concho,1948,100.0,,,
4241804.0,,,,,,31.2725,-99.936667,,,,Concho,1938,47.0,,,
4241805.0,,,,,,31.270555,-99.948056,,,,Concho,1954,200.0,,,
4241806.0,,,,,,31.259167,-99.928611,,,,Concho,1963,60.0,,,
4241807.0,,,,,,31.259167,-99.944722,,,,Concho,1933,140.0,,,
4241808.0,,,,,,31.250556,-99.923889,,,,Concho,1927,120.0,,,
4241809.0,,,,,,31.259167,-99.928611,,,,Concho,1929,45.0,,,
4241903.0,,,,,,31.282222,-99.891389,,,,Concho,1910,140.0,,,
4241904.0,,,,,,31.278333,-99.878889,,,,Concho,1954,118.0,,,
4241906.0,,,,,,31.275833,-99.884722,,,,Concho,1967,206.0,,,
4241907.0,,,,,,31.288056,-99.876111,,,,Concho,1968,150.0,,,
4242401.0,,,,,,31.294445,-99.842222,,,,Concho,1938,100.0,,,
4242402.0,,,,,,31.291945,-99.8475,,,,Concho,1939,110.0,,,
4242403.0,,,,,,31.292222,-99.849722,,,,Concho,1938,100.0,,,
4242702.0,,,,,,31.286389,-99.851389,,,,Concho,1954,122.0,,,
4242703.0,,,,,,31.255001,-99.845834,,,,Concho,1939,100.0,,,
4242706.0,,,,,,31.274167,-99.8675,,,,Concho,1917,88.0,,,
4242707.0,,,,,,31.273333,-99.836389,,,,Concho,1958,95.0,,,
4242708.0,,,,,,31.272778,-99.833889,,,,Concho,1964,50.0,,,
4242709.0,,,,,,31.272222,-99.841945,,,,Concho,1965,50.0,,,
4242711.0,,,,,,31.261945,-99.839167,,,,Concho,1950,96.0,,,
4242802.0,,,,,,31.286945,-99.817222,,,,Concho,1947,54.0,,,
4242804.0,,,,,,31.261945,-99.803334,,,,Concho,1930,210.0,,,
4242805.0,,,,,,31.267222,-99.826111,,,,Concho,1947,150.0,,,
4242903.0,,,,,,31.268611,-99.791111,,,,Concho,1919,30.0,,,
4242905.0,,,,,,31.276111,-99.750834,,,,Concho,1915,170.0,,,
4243703.0,,,,,,31.263056,-99.735556,,,,Concho,1920,,,,
4243704.0,,,,,,31.263056,-99.736111,,,,Concho,1920,,,,
4243705.0,,,,,,31.260834,-99.736389,,,,Concho,1954,,,,
4243801.0,,,,,,31.268611,-99.696111,,,,Concho,1944,75.0,,,
4243802.0,,,,,,31.260278,-99.69,,,,Concho,1925,18.0,,,
4243803.0,,,,,,31.260556,-99.6825,,,,Concho,1959,35.0,,,
4243804.0,,,,,,31.260556,-99.675833,,,,Concho,1941,35.0,,,
4243805.0,,,,,,31.263612,-99.670278,,,,Concho,1910,65.0,,,
4243806.0,,,,,,31.276389,-99.675555,,,,Concho,1917,100.0,,,
4243807.0,,,,,,31.2825,-99.675555,,,,Concho,1940,100.0,,,
4243808.0,,,,,,31.276667,-99.695,,,,Concho,1960,100.0,,,
4243809.0,,,,,,31.29,-99.681667,,,,Concho,1963,90.0,,,
4243813.0,,,,,,31.263612,-99.667778,,,,Concho,1985,100.0,,,
4243902.0,,,,,,31.262778,-99.642222,,,,Concho,1921,,,,
4244702.0,,,,,,31.250834,-99.605834,,,,Concho,1949,60.0,,,
