State Well Number,Latitude DD,Longitude DD,County,Date,Depth
4639501.0,31.4175,-103.184167,Ward,1939,150.0
4652302.0,31.228611,-103.541945,Reeves,1939,516.0
4535602.0,31.454445,-102.634445,Crane,1939,148.0
4624902.0,31.643056,-103.021667,Ward,1939,127.0
4603801.0,31.901112,-103.679444,Loving,1939,190.0
4640402.0,31.440834,-103.086389,Ward,1939,131.0
4621802.0,31.625,-103.442222,Ward,1939,97.0
4639604.0,31.445,-103.137222,Ward,1939,95.0
4607501.0,31.916667,-103.195,Winkler,1939,165.0
4623802.0,31.626944,-103.198056,Ward,1939,176.0
4636506.0,31.421111,-103.555001,Reeves,1939,330.0
4623803.0,31.628055,-103.201112,Ward,1939,176.0
4628301.0,31.604723,-103.540834,Reeves,1939,125.0
4632801.0,31.502778,-103.050556,Ward,1939,127.0
4607802.0,31.88,-103.173333,Winkler,1939,212.0
4607805.0,31.889445,-103.190278,Winkler,1939,155.0
4545501.0,31.304723,-102.454723,Crane,1940,60.0
4645401.0,31.300834,-103.476389,Reeves,1940,168.0
4537204.0,31.475278,-102.450001,Crane,1940,230.0
4637229.0,31.4825,-103.427778,Ward,1940,80.0
4652204.0,31.245,-103.572778,Reeves,1940,137.0
4636403.0,31.440834,-103.601389,Reeves,1940,320.0
4632803.0,31.516667,-103.075555,Ward,1940,110.0
4659802.0,31.013612,-103.696389,Reeves,1940,157.0
4529501.0,31.570278,-102.4425,Crane,1940,93.0
5202310.0,30.962223,-103.763889,Reeves,1940,34.0
4542511.0,31.312501,-102.812501,Ward,1940,57.0
4534502.0,31.447222,-102.811667,Ward,1940,86.0
4533901.0,31.383889,-102.912778,Ward,1940,95.0
4629701.0,31.521667,-103.468889,Ward,1940,115.0
5202306.0,30.969722,-103.765001,Reeves,1940,41.0
4534901.0,31.380278,-102.764445,Crane,1940,55.0
4629718.0,31.522222,-103.475555,Ward,1940,50.0
4620401.0,31.688889,-103.588056,Loving,1940,54.0
4638104.0,31.461389,-103.371944,Ward,1940,110.0
4637303.0,31.486667,-103.391111,Ward,1940,65.0
4616711.0,31.780278,-103.113334,Winkler,1940,56.0
4637306.0,31.463612,-103.413612,Ward,1940,11.0
4631705.0,31.511112,-103.247778,Ward,1940,5052.0
4533108.0,31.462778,-102.985,Ward,1941,125.0
4629601.0,31.581944,-103.414445,Ward,1941,100.0
4621801.0,31.644445,-103.419167,Ward,1941,137.0
4632511.0,31.5438889,-103.0636111,Ward,1942,235.0
4509201.0,31.835834,-102.955001,Winkler,1942,140.0
4637203.0,31.486389,-103.434722,Ward,1942,97.0
4632501.0,31.5433333,-103.0658333,Ward,1942,189.0
4615804.0,31.773611,-103.203334,Winkler,1942,210.0
4632806.0,31.5408333,-103.0655556,Ward,1942,225.0
4642607.0,31.331944,-103.764445,Reeves,1942,32.0
4623301.0,31.740834,-103.1375,Winkler,1942,1452.0
4640302.0,31.483611,-103.015556,Ward,1942,175.0
4624822.0,31.663056,-103.083055,Winkler,1942,180.0
4551402.0,31.191389,-102.736389,Pecos,1942,120.0
4558802.0,31.018889,-102.826111,Pecos,1942,260.0
4525902.0,31.5375,-102.901945,Ward,1943,100.0
4632808.0,31.5413889,-103.0622222,Ward,1943,241.0
4632701.0,31.530555,-103.122778,Ward,1943,104.0
4636401.0,31.438611,-103.599445,Reeves,1943,625.0
4651901.0,31.152223,-103.630278,Reeves,1943,587.0
4533902.0,31.382778,-102.911667,Ward,1943,95.0
4534801.0,31.394167,-102.799167,Ward,1944,100.0
4624202.0,31.746389,-103.065278,Winkler,1944,108.0
4551401.0,31.206389,-102.730833,Pecos,1944,98.0
4525901.0,31.538334,-102.902778,Ward,1944,68.0
4517205.0,31.7225,-102.935278,Winkler,1944,95.0
4518101.0,31.74,-102.865001,Winkler,1945,120.0
2758401.0,32.052223,-102.874722,Winkler,1945,88.0
5202103.0,30.988889,-103.855278,Reeves,1945,150.0
2757602.0,32.07,-102.899722,Winkler,1945,75.0
4640901.0,31.395834,-103.020833,Ward,1945,110.0
4534803.0,31.386389,-102.811667,Ward,1945,70.0
4632514.0,31.5436111,-103.0638889,Ward,1945,240.0
5202202.0,30.989722,-103.800834,Reeves,1945,115.0
4637208.0,31.493334,-103.446111,Ward,1945,172.0
