State Well Number,Latitude DD,Longitude DD,County,Date,Depth
6857227.0,29.117778,-98.9225,Medina,1905,106.0
5861903.0,30.010556,-97.385278,Bastrop,1905,60.0
7624502.0,28.6875,-100.056389,Zavala,1905,180.0
3711703.0,31.782778,-94.745834,Nacogdoches,1906,37.0
3449508.0,32.192778,-95.926667,Henderson,1906,54.0
3449104.0,32.226111,-95.963334,Henderson,1906,17.0
3441804.0,32.286111,-95.949722,Henderson,1906,28.0
3441602.0,32.299445,-95.910001,Henderson,1906,33.0
7624904.0,28.663612,-100.011667,Zavala,1906,580.0
6712408.0,29.796111,-97.615834,Caldwell,1906,113.0
5824906.0,30.653334,-97.001389,Milam,1906,80.0
3721803.0,31.655001,-94.427222,Nacogdoches,1906,74.0
6840102.0,29.468611,-98.101667,Guadalupe,1906,70.0
3425802.0,32.533889,-95.9425,Van Zandt,1906,41.0
6728902.0,29.516389,-97.538056,Gonzales,1906,874.0
3713802.0,31.790556,-94.438056,Nacogdoches,1906,28.0
7717709.0,28.653612,-99.993889,Zavala,1906,450.0
6712407.0,29.804445,-97.616389,Caldwell,1906,88.0
3348303.0,32.339167,-96.019167,Henderson,1906,18.0
7624902.0,28.665834,-100.008889,Zavala,1907,432.0
6956306.0,29.221111,-99.019444,Medina,1907,140.0
3441707.0,32.253056,-95.9725,Henderson,1907,37.0
3707701.0,31.888334,-94.215278,Shelby,1907,2700.0
3549509.0,32.195556,-94.924167,Rusk,1908,18.0
7708711.0,28.891111,-99.098334,Frio,1908,1500.0
6719202.0,29.728055,-97.685556,Caldwell,1908,123.0
7656601.0,28.181111,-100.040834,Webb,1908,250.0
7726501.0,28.583055,-99.805278,Dimmit,1908,818.0
6955305.0,29.213612,-99.166389,Medina,1908,58.0
7803401.0,28.933055,-98.73,Atascosa,1908,1207.0
6850713.0,29.133889,-98.833889,Medina,1908,135.0
6711704.0,29.779444,-97.711945,Caldwell,1908,65.0
6728505.0,29.568611,-97.578611,Gonzales,1908,340.0
7726409.0,28.582222,-99.870555,Dimmit,1909,600.0
6849310.0,29.220555,-98.888056,Medina,1909,140.0
7727503.0,28.575278,-99.669444,Dimmit,1909,1170.0
7728803.0,28.53,-99.568055,Dimmit,1909,1512.0
3425503.0,32.559445,-95.94,Van Zandt,1909,36.0
7702410.0,28.919167,-99.843889,Zavala,1909,800.0
7710901.0,28.772222,-99.759167,Zavala,1909,1000.0
7728201.0,28.590834,-99.571667,Dimmit,1909,1412.0
6958401.0,29.078333,-99.871944,Zavala,1909,40.0
5848109.0,30.345278,-97.096667,Lee,1909,106.0
6860823.0,29.025555,-98.576111,Atascosa,1909,840.0
6962801.0,29.019167,-99.304167,Frio,1909,197.0
7715302.0,28.844167,-99.159167,Frio,1909,1324.0
7731702.0,28.5140639,-99.2150778,La Salle,1909,2360.0
3356507.0,32.176944,-96.046945,Henderson,1910,16.0
3356409.0,32.183889,-96.114445,Henderson,1910,43.0
3427603.0,32.542222,-95.635834,Van Zandt,1910,15.0
6728202.0,29.594722,-97.583055,Gonzales,1910,1548.0
5854204.0,30.236389,-97.32,Bastrop,1910,901.0
3449606.0,32.208334,-95.907501,Henderson,1910,23.0
7745401.0,28.32,-99.461667,Dimmit,1910,2040.0
7736301.0,28.479444,-99.529444,Dimmit,1910,1800.0
6849504.0,29.191111,-98.950556,Medina,1910,218.0
6849502.0,29.205001,-98.948611,Medina,1910,130.0
7735402.0,28.449722,-99.740556,Dimmit,1910,600.0
7726113.0,28.615834,-99.866389,Dimmit,1910,840.0
7735101.0,28.471667,-99.709167,Dimmit,1910,1000.0
3915904.0,31.771667,-96.137778,Freestone,1910,80.0
3915905.0,31.761945,-96.138611,Freestone,1910,115.0
7726503.0,28.557501,-99.832778,Dimmit,1910,380.0
3916705.0,31.773055,-96.117222,Freestone,1910,20.0
7725301.0,28.623055,-99.900001,Dimmit,1910,980.0
7726701.0,28.523611,-99.867222,Dimmit,1910,133.0
6749103.0,29.238889,-97.981944,Wilson,1910,700.0
7718902.0,28.629444,-99.786111,Dimmit,1910,1115.0
3924504.0,31.696111,-96.063612,Freestone,1910,31.0
5846103.0,30.361112,-97.344167,Bastrop,1910,48.0
3932104.0,31.597222,-96.0875,Freestone,1910,35.0
3430202.0,32.621944,-95.331944,Wood,1910,1000.0
6857701.0,29.000834,-98.989167,Frio,1910,720.0
5839401.0,30.417778,-97.219444,Lee,1910,34.0
7714603.0,28.815278,-99.269444,Frio,1910,1408.0
1637801.0,33.383889,-94.431667,Bowie,1910,35.0
6859502.0,29.068611,-98.707223,Atascosa,1910,250.0
3348903.0,32.291667,-96.031667,Henderson,1910,89.0
3732109.0,31.589445,-94.112778,San Augustine,1910,28.0
6712801.0,29.783055,-97.561945,Caldwell,1910,34.0
